Transaction ID,Customer ID,Gender,Age,Product Category,Price per Unit,Geography,Product name,Salesperson,Profit,Total Amount,Quantity,Order Date,Ship Date
919170,CUST5890,Male,58,Miscellaneous,75.12,Canada,Peanut Butter Cubes,Kelci Walkden,0.0,10.0,1,2023-08-06,2023-08-12
557765,CUST7994,Female,24,Miscellaneous,92.62,Canada,Drinking Coco,Gigi Bohling,0.0,10.0,1,2024-09-27,2024-10-04
620148,CUST7924,Male,54,Miscellaneous,16.69,India,Fruit & Nut Bars,Husein Augar,0.0,10.0,1,2024-10-10,2024-10-17
826559,CUST4475,Female,39,Miscellaneous,31.74,New Zealand,Organic Choco Syrup,Jan Morforth,0.0,10.0,1,2024-06-18,2024-06-21
558604,CUST4540,Female,51,Miscellaneous,55.01,New Zealand,Raspberry Choco,Gigi Bohling,0.0,10.0,1,2023-04-15,2023-04-21
374145,CUST8456,Female,35,Miscellaneous,57.11,Australia,Milk Bars,Dennison Crosswaite,0.0,10.0,1,2024-05-22,2024-05-27
595905,CUST4469,Female,29,Miscellaneous,49.26,UK,Caramel Stuffed Bars,Ches Bonnell,0.0,10.0,1,2024-01-22,2024-01-27
455868,CUST1328,Female,54,Miscellaneous,17.99,USA,Fruit & Nut Bars,Van Tuxwell,0.0,10.0,1,2024-05-23,2024-05-26
559151,CUST8664,Male,22,Miscellaneous,46.49,Canada,Eclairs,Andria Kimpton,0.0,10.0,1,2024-02-20,2024-02-24
900425,CUST9646,Female,37,Miscellaneous,63.36,India,Choco Coated Almonds,Madelene Upcott,0.0,10.0,1,2025-01-20,2025-01-27
158534,CUST9492,Male,65,Miscellaneous,64.2,New Zealand,Spicy Special Slims,Kelci Walkden,0.0,10.0,1,2025-01-18,2025-01-22
294245,CUST5263,Male,43,Miscellaneous,74.43,Australia,Drinking Coco,Roddy Speechley,0.0,10.0,1,2024-06-30,2024-07-07
241071,CUST2011,Male,46,Miscellaneous,98.5,USA,Milk Bars,Wilone O'Kielt,0.0,10.0,1,2023-03-29,2023-04-05
863603,CUST3908,Female,21,Miscellaneous,19.14,India,Organic Choco Syrup,Andria Kimpton,0.0,10.0,1,2023-08-02,2023-08-07
295353,CUST9999,Female,62,Miscellaneous,83.61,UK,Fruit & Nut Bars,Madelene Upcott,0.0,10.0,1,2023-12-28,2024-01-01
205114,CUST5261,Female,51,Miscellaneous,41.15,Australia,50% Dark Bites,Curtice Advani,0.0,10.0,1,2024-03-16,2024-03-20
513686,CUST1029,Female,65,Miscellaneous,24.21,Canada,Raspberry Choco,Brien Boise,0.0,10.0,1,2024-10-01,2024-10-07
984714,CUST1884,Female,31,Miscellaneous,90.65,India,Mint Chip Choco,Gunar Cockshoot,0.0,10.0,1,2023-05-13,2023-05-16
569599,CUST7321,Male,39,Miscellaneous,31.58,India,Mint Chip Choco,Dennison Crosswaite,0.0,10.0,1,2023-05-13,2023-05-17
814204,CUST5607,Female,63,Miscellaneous,56.99,India,Caramel Stuffed Bars,Barr Faughny,0.0,10.0,1,2024-04-16,2024-04-21
495141,CUST4466,Female,34,Miscellaneous,14.57,India,Milk Bars,Brien Boise,0.0,10.0,1,2024-05-01,2024-05-05
175784,CUST7723,Female,29,Miscellaneous,67.77,UK,Spicy Special Slims,Beverie Moffet,0.0,10.0,1,2024-01-12,2024-01-18
381772,CUST5142,Female,21,Miscellaneous,81.72,USA,Almond Choco,Barr Faughny,0.0,10.0,1,2024-10-22,2024-10-28
706479,CUST6634,Female,60,Miscellaneous,59.33,Canada,Raspberry Choco,Van Tuxwell,0.0,10.0,1,2025-01-05,2025-01-09
587804,CUST7343,Male,45,Miscellaneous,92.67,Australia,Baker's Choco Chips,Wilone O'Kielt,0.0,10.0,1,2024-09-27,2024-10-04
978788,CUST5938,Female,33,Miscellaneous,43.46,Australia,Milk Bars,Brien Boise,0.0,10.0,1,2023-04-21,2023-04-24
178816,CUST9647,Female,63,Miscellaneous,13.16,Australia,Fruit & Nut Bars,Husein Augar,0.0,10.0,1,2023-11-24,2023-11-29
332242,CUST6412,Male,48,Miscellaneous,67.2,Australia,Organic Choco Syrup,Madelene Upcott,0.0,10.0,1,2023-11-28,2023-12-03
699310,CUST1888,Female,48,Miscellaneous,90.38,India,White Choc,Van Tuxwell,0.0,10.0,1,2023-06-26,2023-06-29
163540,CUST4783,Male,54,Miscellaneous,49.23,Canada,After Nines,Gunar Cockshoot,0.0,10.0,1,2023-07-14,2023-07-20
364099,CUST9961,Male,29,Miscellaneous,49.26,USA,Fruit & Nut Bars,Jan Morforth,0.0,10.0,1,2025-03-09,2025-03-12
879116,CUST5370,Male,54,Miscellaneous,51.57,Canada,After Nines,Jan Morforth,0.0,10.0,1,2025-03-09,2025-03-16
202210,CUST2772,Male,27,Miscellaneous,45.45,New Zealand,Manuka Honey Choco,Barr Faughny,0.0,10.0,1,2024-12-10,2024-12-13
140158,CUST3107,Male,26,Miscellaneous,43.66,New Zealand,85% Dark Bars,Karlen McCaffrey,0.0,10.0,1,2023-10-08,2023-10-14
221771,CUST7826,Male,28,Miscellaneous,60.25,Australia,85% Dark Bars,Oby Sorrel,0.0,10.0,1,2023-04-12,2023-04-18
198493,CUST4998,Female,48,Miscellaneous,90.52,Canada,Choco Coated Almonds,Curtice Advani,0.0,10.0,1,2023-03-31,2023-04-05
996339,CUST8857,Male,31,Miscellaneous,75.77,India,70% Dark Bites,Kaine Padly,0.0,10.0,1,2023-04-29,2023-05-02
435092,CUST7724,Male,62,Miscellaneous,61.64,USA,White Choc,Beverie Moffet,0.0,10.0,1,2025-02-16,2025-02-19
482138,CUST5532,Male,20,Miscellaneous,22.58,New Zealand,After Nines,Ches Bonnell,0.0,10.0,1,2024-06-04,2024-06-10
556823,CUST7458,Female,54,Miscellaneous,8.88,India,Spicy Special Slims,Husein Augar,0.0,10.0,1,2024-04-05,2024-04-11
380907,CUST5909,Female,21,Miscellaneous,6.77,Canada,50% Dark Bites,Gunar Cockshoot,0.0,10.0,1,2024-04-05,2024-04-11
806037,CUST7696,Male,27,Miscellaneous,66.48,India,Milk Bars,Curtice Advani,0.0,10.0,1,2024-10-16,2024-10-20
709670,CUST4425,Female,34,Miscellaneous,10.24,India,Milk Bars,Beverie Moffet,0.0,10.0,1,2024-09-03,2024-09-08
627293,CUST6970,Female,45,Miscellaneous,35.79,Australia,White Choc,Husein Augar,0.0,10.0,1,2023-07-07,2023-07-11
188809,CUST4429,Male,37,Miscellaneous,83.04,Canada,Manuka Honey Choco,Andria Kimpton,0.0,10.0,1,2024-07-16,2024-07-19
720686,CUST8943,Female,52,Miscellaneous,58.46,New Zealand,Orange Choco,Jan Morforth,0.0,10.0,1,2024-06-06,2024-06-11
343567,CUST7424,Male,53,Miscellaneous,94.0,Canada,Smooth Sliky Salty,Andria Kimpton,0.0,10.0,1,2024-04-20,2024-04-27
534362,CUST6622,Female,53,Miscellaneous,59.23,UK,Raspberry Choco,Gunar Cockshoot,0.0,10.0,1,2023-09-14,2023-09-19
149506,CUST8003,Male,62,Miscellaneous,41.48,New Zealand,After Nines,Husein Augar,0.0,10.0,1,2023-12-23,2023-12-27
572655,CUST3204,Male,56,Miscellaneous,43.14,New Zealand,Orange Choco,Andria Kimpton,0.0,10.0,1,2023-12-21,2023-12-28
588612,CUST2927,Female,23,Miscellaneous,38.16,UK,Baker's Choco Chips,Dennison Crosswaite,0.0,10.0,1,2024-11-19,2024-11-22
446489,CUST5151,Male,40,Miscellaneous,73.81,Canada,Orange Choco,Jehu Rudeforth,0.0,10.0,1,2023-12-24,2023-12-27
263010,CUST5178,Male,53,Miscellaneous,63.73,UK,Smooth Sliky Salty,Jehu Rudeforth,0.0,10.0,1,2023-10-19,2023-10-25
914525,CUST1748,Male,50,Miscellaneous,33.18,UK,Caramel Stuffed Bars,Andria Kimpton,0.0,10.0,1,2024-12-17,2024-12-22
769560,CUST2778,Female,51,Miscellaneous,23.09,UK,White Choc,Jan Morforth,0.0,10.0,1,2024-02-10,2024-02-13
503633,CUST8071,Male,32,Miscellaneous,78.3,USA,Fruit & Nut Bars,Dotty Strutley,0.0,10.0,1,2023-07-04,2023-07-10
145989,CUST3824,Male,24,Miscellaneous,24.96,UK,Choco Coated Almonds,Kelci Walkden,0.0,10.0,1,2024-11-18,2024-11-24
230145,CUST8105,Male,44,Miscellaneous,50.16,New Zealand,After Nines,Gunar Cockshoot,0.0,10.0,1,2023-11-26,2023-12-03
417891,CUST5628,Male,55,Miscellaneous,27.74,Canada,85% Dark Bars,Kaine Padly,0.0,10.0,1,2024-03-19,2024-03-22
747413,CUST5407,Female,44,Miscellaneous,50.55,New Zealand,Manuka Honey Choco,Jan Morforth,0.0,10.0,1,2023-10-27,2023-11-01
699349,CUST7938,Male,42,Miscellaneous,92.74,New Zealand,Raspberry Choco,Gunar Cockshoot,0.0,10.0,1,2023-10-28,2023-11-03
738943,CUST6445,Male,61,Miscellaneous,10.69,Australia,99% Dark & Pure,Van Tuxwell,0.0,10.0,1,2024-07-31,2024-08-04
628379,CUST7396,Female,61,Miscellaneous,57.41,USA,Drinking Coco,Curtice Advani,0.0,10.0,1,2024-03-17,2024-03-24
585024,CUST3001,Female,22,Miscellaneous,88.67,Australia,Spicy Special Slims,Brien Boise,0.0,10.0,1,2024-03-07,2024-03-11
245593,CUST3954,Male,48,Miscellaneous,54.6,New Zealand,85% Dark Bars,Mallorie Waber,0.0,10.0,1,2023-08-29,2023-09-01
419161,CUST6279,Male,40,Miscellaneous,39.66,USA,Choco Coated Almonds,Wilone O'Kielt,0.0,10.0,1,2024-07-13,2024-07-18
622597,CUST1332,Female,63,Miscellaneous,37.91,New Zealand,Organic Choco Syrup,Beverie Moffet,0.0,10.0,1,2024-01-06,2024-01-09
430176,CUST1347,Male,59,Miscellaneous,14.82,UK,50% Dark Bites,Gunar Cockshoot,0.0,10.0,1,2024-10-03,2024-10-10
902097,CUST1546,Female,37,Miscellaneous,89.69,USA,Raspberry Choco,Marney O'Breen,0.0,10.0,1,2024-08-04,2024-08-07
659252,CUST2738,Female,28,Miscellaneous,8.26,UK,White Choc,Jehu Rudeforth,0.0,10.0,1,2023-09-26,2023-10-03
279502,CUST5792,Female,38,Miscellaneous,29.17,New Zealand,85% Dark Bars,Jehu Rudeforth,0.0,10.0,1,2023-05-27,2023-06-03
893783,CUST3783,Female,40,Miscellaneous,99.93,USA,85% Dark Bars,Dotty Strutley,0.0,10.0,1,2024-01-09,2024-01-14
265164,CUST7257,Male,26,Miscellaneous,15.52,Australia,Smooth Sliky Salty,Rafaelita Blaksland,0.0,10.0,1,2024-04-02,2024-04-06
338753,CUST7255,Female,56,Miscellaneous,33.77,India,Manuka Honey Choco,Curtice Advani,0.0,10.0,1,2025-01-22,2025-01-29
385011,CUST7066,Female,36,Miscellaneous,15.29,USA,Peanut Butter Cubes,Mallorie Waber,0.0,10.0,1,2024-12-20,2024-12-26
189717,CUST5086,Male,30,Miscellaneous,23.27,Canada,Peanut Butter Cubes,Van Tuxwell,0.0,10.0,1,2024-08-14,2024-08-18
233256,CUST3813,Female,36,Miscellaneous,49.5,New Zealand,Smooth Sliky Salty,Kelci Walkden,0.0,10.0,1,2023-04-13,2023-04-16
172833,CUST4788,Female,44,Miscellaneous,15.62,USA,Smooth Sliky Salty,Rafaelita Blaksland,0.0,10.0,1,2023-07-29,2023-08-01
180050,CUST3756,Male,62,Miscellaneous,38.76,USA,White Choc,Rafaelita Blaksland,0.0,10.0,1,2024-07-04,2024-07-09
434273,CUST2614,Female,26,Miscellaneous,75.04,Canada,Smooth Sliky Salty,Roddy Speechley,0.0,10.0,1,2024-11-11,2024-11-17
182151,CUST2935,Male,34,Miscellaneous,19.94,New Zealand,After Nines,Curtice Advani,0.0,10.0,1,2024-05-03,2024-05-08
246115,CUST2351,Female,51,Miscellaneous,95.22,India,85% Dark Bars,Camilla Castle,0.0,10.0,1,2024-01-05,2024-01-11
612255,CUST6261,Male,37,Miscellaneous,70.76,USA,Choco Coated Almonds,Ches Bonnell,0.0,10.0,1,2023-08-20,2023-08-24
809137,CUST6078,Female,64,Miscellaneous,41.97,Australia,Baker's Choco Chips,Marney O'Breen,0.0,10.0,1,2023-03-20,2023-03-25
620307,CUST5579,Male,62,Miscellaneous,52.08,New Zealand,Fruit & Nut Bars,Wilone O'Kielt,0.0,10.0,1,2023-09-27,2023-10-04
585824,CUST6749,Male,63,Miscellaneous,19.96,Australia,Mint Chip Choco,Kaine Padly,0.0,10.0,1,2024-10-16,2024-10-23
144060,CUST1009,Female,59,Miscellaneous,7.57,New Zealand,Peanut Butter Cubes,Camilla Castle,0.0,10.0,1,2025-02-26,2025-03-02
172322,CUST8217,Male,57,Miscellaneous,19.99,Canada,Organic Choco Syrup,Curtice Advani,0.0,10.0,1,2023-11-11,2023-11-16
538641,CUST5962,Male,30,Miscellaneous,25.33,India,99% Dark & Pure,Jan Morforth,0.0,10.0,1,2024-03-01,2024-03-08
269614,CUST4790,Male,31,Miscellaneous,5.57,Canada,Drinking Coco,Rafaelita Blaksland,0.0,10.0,1,2023-10-13,2023-10-17
260859,CUST7713,Female,38,Miscellaneous,33.89,UK,Orange Choco,Jan Morforth,0.0,10.0,1,2023-06-05,2023-06-11
664911,CUST9426,Female,56,Miscellaneous,50.52,New Zealand,50% Dark Bites,Barr Faughny,0.0,10.0,1,2023-06-26,2023-06-30
235846,CUST5242,Male,22,Miscellaneous,44.34,Australia,Eclairs,Curtice Advani,0.0,10.0,1,2023-09-20,2023-09-26
303647,CUST1183,Male,29,Miscellaneous,6.13,India,Caramel Stuffed Bars,Jan Morforth,0.0,10.0,1,2023-07-22,2023-07-25
947710,CUST9531,Male,41,Miscellaneous,43.16,UK,White Choc,Andria Kimpton,0.0,10.0,1,2023-10-13,2023-10-16
652334,CUST1872,Male,41,Miscellaneous,88.15,New Zealand,Raspberry Choco,Camilla Castle,0.0,10.0,1,2023-03-14,2023-03-20
115770,CUST4230,Female,56,Miscellaneous,61.43,Australia,Orange Choco,Madelene Upcott,0.0,10.0,1,2024-07-10,2024-07-14
141982,CUST5130,Male,53,Miscellaneous,36.03,Canada,Eclairs,Roddy Speechley,0.0,10.0,1,2023-06-24,2023-07-01
154294,CUST4519,Male,46,Miscellaneous,14.27,India,White Choc,Karlen McCaffrey,0.0,10.0,1,2023-09-07,2023-09-10
373210,CUST6011,Female,34,Miscellaneous,41.14,India,Mint Chip Choco,Wilone O'Kielt,0.0,10.0,1,2023-10-20,2023-10-24
349003,CUST9137,Female,56,Miscellaneous,5.44,UK,99% Dark & Pure,Andria Kimpton,0.0,10.0,1,2023-03-27,2023-04-01
849634,CUST3540,Female,33,Miscellaneous,83.75,UK,50% Dark Bites,Marney O'Breen,0.0,10.0,1,2024-06-11,2024-06-17
550361,CUST8811,Male,48,Miscellaneous,37.44,India,Choco Coated Almonds,Ches Bonnell,0.0,10.0,1,2024-05-03,2024-05-09
146119,CUST9066,Male,36,Miscellaneous,58.59,UK,Raspberry Choco,Madelene Upcott,0.0,10.0,1,2025-02-13,2025-02-17
162442,CUST6336,Female,46,Miscellaneous,20.96,Australia,50% Dark Bites,Wilone O'Kielt,0.0,10.0,1,2023-04-03,2023-04-06
782059,CUST3959,Female,51,Miscellaneous,97.09,Canada,White Choc,Gigi Bohling,0.0,10.0,1,2024-10-05,2024-10-08
338107,CUST3086,Male,45,Miscellaneous,62.77,New Zealand,Eclairs,Wilone O'Kielt,0.0,10.0,1,2024-09-05,2024-09-08
688311,CUST8534,Male,46,Miscellaneous,94.35,UK,Peanut Butter Cubes,Brien Boise,0.0,10.0,1,2023-10-22,2023-10-28
964663,CUST2754,Male,52,Miscellaneous,57.29,UK,Baker's Choco Chips,Roddy Speechley,0.0,10.0,1,2024-06-15,2024-06-20
801163,CUST2594,Female,24,Miscellaneous,26.55,Australia,50% Dark Bites,Karlen McCaffrey,0.0,10.0,1,2025-02-18,2025-02-23
334947,CUST5311,Female,55,Miscellaneous,36.53,New Zealand,Organic Choco Syrup,Marney O'Breen,0.0,10.0,1,2024-07-25,2024-08-01
840715,CUST4845,Male,29,Miscellaneous,46.46,UK,Organic Choco Syrup,Jan Morforth,0.0,10.0,1,2024-09-25,2024-10-02
766139,CUST9705,Female,51,Miscellaneous,36.77,Canada,Fruit & Nut Bars,Rafaelita Blaksland,0.0,10.0,1,2023-12-06,2023-12-12
875144,CUST2553,Male,21,Miscellaneous,22.57,UK,Choco Coated Almonds,Ches Bonnell,0.0,10.0,1,2024-08-29,2024-09-02
276378,CUST1030,Male,30,Miscellaneous,72.23,Canada,Almond Choco,Gunar Cockshoot,0.0,10.0,1,2024-01-01,2024-01-08
145209,CUST9997,Male,56,Miscellaneous,87.02,USA,99% Dark & Pure,Husein Augar,0.0,10.0,1,2024-12-30,2025-01-05
287250,CUST2775,Female,20,Miscellaneous,45.13,Canada,Mint Chip Choco,Dennison Crosswaite,0.0,10.0,1,2023-10-18,2023-10-21
987103,CUST6533,Female,38,Miscellaneous,81.84,UK,Manuka Honey Choco,Brien Boise,0.0,10.0,1,2024-12-21,2024-12-27
846180,CUST3094,Male,48,Miscellaneous,92.7,UK,Baker's Choco Chips,Van Tuxwell,0.0,10.0,1,2024-01-05,2024-01-10
825258,CUST8828,Male,22,Miscellaneous,22.15,Australia,Caramel Stuffed Bars,Barr Faughny,0.0,10.0,1,2025-01-23,2025-01-28
375576,CUST7088,Female,19,Miscellaneous,61.46,USA,Eclairs,Dennison Crosswaite,0.0,10.0,1,2023-05-16,2023-05-20
411662,CUST5377,Female,32,Miscellaneous,62.9,Australia,Raspberry Choco,Gigi Bohling,0.0,10.0,1,2024-12-10,2024-12-17
837410,CUST9545,Female,62,Miscellaneous,83.84,USA,Organic Choco Syrup,Dennison Crosswaite,0.0,10.0,1,2024-01-28,2024-01-31
919865,CUST7900,Male,46,Miscellaneous,94.95,Canada,Orange Choco,Beverie Moffet,0.0,10.0,1,2023-04-11,2023-04-15
695603,CUST2858,Female,19,Miscellaneous,8.1,Australia,Choco Coated Almonds,Mallorie Waber,0.0,10.0,1,2024-04-13,2024-04-20
822464,CUST9140,Male,38,Miscellaneous,9.66,India,Caramel Stuffed Bars,Ches Bonnell,0.0,10.0,1,2023-04-30,2023-05-03
512315,CUST8047,Male,58,Miscellaneous,63.39,Canada,50% Dark Bites,Van Tuxwell,0.0,10.0,1,2024-12-09,2024-12-13
253494,CUST3725,Female,30,Miscellaneous,83.45,New Zealand,Baker's Choco Chips,Kelci Walkden,0.0,10.0,1,2025-02-22,2025-02-28
849986,CUST8358,Female,20,Miscellaneous,24.17,India,Spicy Special Slims,Beverie Moffet,0.0,10.0,1,2023-08-30,2023-09-02
441548,CUST2483,Male,58,Miscellaneous,18.46,Australia,Almond Choco,Gigi Bohling,0.0,10.0,1,2025-01-08,2025-01-15
155365,CUST2960,Male,24,Miscellaneous,45.33,New Zealand,Eclairs,Rafaelita Blaksland,0.0,10.0,1,2025-01-07,2025-01-13
910211,CUST3561,Female,27,Miscellaneous,64.26,Canada,Smooth Sliky Salty,Kelci Walkden,0.0,10.0,1,2024-09-22,2024-09-25
215190,CUST2250,Female,34,Miscellaneous,28.77,India,Baker's Choco Chips,Jan Morforth,0.0,10.0,1,2024-06-07,2024-06-10
957493,CUST3947,Male,48,Miscellaneous,8.91,Australia,Milk Bars,Jehu Rudeforth,0.0,10.0,1,2025-01-04,2025-01-10
390497,CUST4736,Male,51,Miscellaneous,46.89,Canada,Fruit & Nut Bars,Gigi Bohling,0.0,10.0,1,2024-01-25,2024-01-30
287021,CUST8160,Female,24,Miscellaneous,17.81,UK,Eclairs,Beverie Moffet,0.0,10.0,1,2024-03-14,2024-03-21
335308,CUST9171,Male,61,Miscellaneous,51.25,New Zealand,Eclairs,Marney O'Breen,0.0,10.0,1,2024-12-11,2024-12-18
450700,CUST7710,Female,38,Miscellaneous,29.98,Australia,99% Dark & Pure,Husein Augar,0.0,10.0,1,2023-04-21,2023-04-28
286759,CUST2695,Female,26,Miscellaneous,76.97,New Zealand,Fruit & Nut Bars,Gunar Cockshoot,0.0,10.0,1,2023-08-19,2023-08-26
300574,CUST4450,Female,21,Miscellaneous,60.92,Canada,70% Dark Bites,Curtice Advani,0.0,10.0,1,2023-11-21,2023-11-28
987289,CUST7502,Male,33,Miscellaneous,59.29,New Zealand,Manuka Honey Choco,Kelci Walkden,0.0,10.0,1,2024-01-14,2024-01-19
834052,CUST3381,Male,42,Miscellaneous,29.39,Australia,Baker's Choco Chips,Dotty Strutley,0.0,10.0,1,2024-09-20,2024-09-24
674048,CUST6988,Female,31,Miscellaneous,88.51,Australia,85% Dark Bars,Barr Faughny,0.0,10.0,1,2024-07-22,2024-07-28
898515,CUST2305,Male,39,Miscellaneous,23.82,Australia,50% Dark Bites,Beverie Moffet,0.0,10.0,1,2024-03-20,2024-03-25
884079,CUST6545,Female,25,Miscellaneous,86.96,India,Baker's Choco Chips,Gunar Cockshoot,0.0,10.0,1,2023-06-13,2023-06-17
220474,CUST6666,Male,26,Miscellaneous,76.52,Australia,50% Dark Bites,Van Tuxwell,0.0,10.0,1,2025-02-04,2025-02-08
938752,CUST2677,Male,40,Miscellaneous,60.18,USA,Manuka Honey Choco,Oby Sorrel,0.0,10.0,1,2024-10-01,2024-10-07
458189,CUST7065,Male,27,Miscellaneous,20.05,Canada,Choco Coated Almonds,Van Tuxwell,0.0,10.0,1,2023-08-04,2023-08-10
313648,CUST7378,Male,26,Miscellaneous,91.71,Canada,70% Dark Bites,Karlen McCaffrey,0.0,10.0,1,2023-08-20,2023-08-27
487151,CUST3975,Female,25,Miscellaneous,40.53,Canada,Fruit & Nut Bars,Kelci Walkden,0.0,10.0,1,2024-10-23,2024-10-27
261652,CUST6301,Female,23,Miscellaneous,40.46,India,99% Dark & Pure,Camilla Castle,0.0,10.0,1,2024-11-05,2024-11-10
928699,CUST9055,Female,65,Miscellaneous,27.49,New Zealand,70% Dark Bites,Madelene Upcott,0.0,10.0,1,2024-09-18,2024-09-23
588666,CUST7421,Male,58,Miscellaneous,77.23,New Zealand,Orange Choco,Mallorie Waber,0.0,10.0,1,2023-12-10,2023-12-17
149339,CUST9820,Male,18,Miscellaneous,20.81,Canada,70% Dark Bites,Jan Morforth,0.0,10.0,1,2025-01-28,2025-01-31
118855,CUST2883,Male,65,Miscellaneous,59.35,Australia,Milk Bars,Kelci Walkden,0.0,10.0,1,2023-09-17,2023-09-23
505395,CUST1889,Male,58,Miscellaneous,20.87,India,Orange Choco,Dennison Crosswaite,0.0,10.0,1,2024-04-26,2024-04-29
444138,CUST9137,Male,24,Miscellaneous,53.51,UK,Eclairs,Husein Augar,0.0,10.0,1,2024-08-16,2024-08-23
917435,CUST4138,Male,43,Miscellaneous,23.17,USA,Peanut Butter Cubes,Gigi Bohling,0.0,10.0,1,2023-04-29,2023-05-04
126331,CUST3595,Female,48,Miscellaneous,51.25,USA,Smooth Sliky Salty,Wilone O'Kielt,0.0,10.0,1,2023-07-04,2023-07-07
754246,CUST8724,Male,50,Miscellaneous,22.89,India,White Choc,Curtice Advani,0.0,10.0,1,2023-06-29,2023-07-02
981951,CUST8609,Female,26,Miscellaneous,79.14,New Zealand,Spicy Special Slims,Oby Sorrel,0.0,10.0,1,2025-02-05,2025-02-09
490397,CUST1537,Female,51,Miscellaneous,49.04,New Zealand,Peanut Butter Cubes,Beverie Moffet,0.0,10.0,1,2024-01-13,2024-01-16
990268,CUST9535,Male,54,Miscellaneous,44.79,New Zealand,99% Dark & Pure,Dotty Strutley,0.0,10.0,1,2023-04-10,2023-04-16
531921,CUST3191,Female,26,Miscellaneous,46.27,India,70% Dark Bites,Kelci Walkden,0.0,10.0,1,2024-07-16,2024-07-21
329603,CUST3870,Male,45,Miscellaneous,42.7,India,Drinking Coco,Kelci Walkden,0.0,10.0,1,2024-12-06,2024-12-12
369112,CUST9250,Female,33,Miscellaneous,90.61,New Zealand,Drinking Coco,Brien Boise,0.0,10.0,1,2023-08-11,2023-08-14
105194,CUST8561,Female,28,Miscellaneous,91.64,Australia,Almond Choco,Dotty Strutley,0.0,10.0,1,2023-11-12,2023-11-15
107285,CUST9957,Male,47,Miscellaneous,88.87,New Zealand,Organic Choco Syrup,Wilone O'Kielt,0.0,10.0,1,2024-05-18,2024-05-22
954998,CUST1402,Male,65,Miscellaneous,97.13,New Zealand,Caramel Stuffed Bars,Ches Bonnell,0.0,10.0,1,2024-12-05,2024-12-09
430455,CUST7320,Male,29,Miscellaneous,68.02,Canada,Manuka Honey Choco,Barr Faughny,0.0,10.0,1,2024-04-14,2024-04-21
952017,CUST1781,Male,63,Miscellaneous,19.17,New Zealand,Smooth Sliky Salty,Gigi Bohling,0.0,10.0,1,2025-03-02,2025-03-07
378791,CUST6179,Male,46,Miscellaneous,7.01,USA,Manuka Honey Choco,Brien Boise,0.0,10.0,1,2023-07-05,2023-07-08
737174,CUST8256,Male,25,Miscellaneous,31.62,New Zealand,85% Dark Bars,Roddy Speechley,0.0,10.0,1,2023-04-26,2023-05-02
647689,CUST9388,Female,62,Miscellaneous,26.33,UK,Smooth Sliky Salty,Oby Sorrel,0.0,10.0,1,2023-10-23,2023-10-28
817208,CUST2367,Male,19,Miscellaneous,35.42,UK,Raspberry Choco,Oby Sorrel,0.0,10.0,1,2023-12-16,2023-12-19
286848,CUST3768,Female,39,Miscellaneous,75.28,USA,Drinking Coco,Roddy Speechley,0.0,10.0,1,2024-11-30,2024-12-03
300945,CUST7356,Male,59,Miscellaneous,19.97,Australia,Manuka Honey Choco,Andria Kimpton,0.0,10.0,1,2024-10-12,2024-10-17
803648,CUST1262,Female,26,Miscellaneous,92.08,India,Raspberry Choco,Mallorie Waber,0.0,10.0,1,2023-09-07,2023-09-13
129382,CUST3575,Male,52,Miscellaneous,76.58,USA,Orange Choco,Jehu Rudeforth,0.0,10.0,1,2024-05-19,2024-05-25
182868,CUST4627,Female,38,Miscellaneous,57.99,New Zealand,70% Dark Bites,Kaine Padly,0.0,10.0,1,2023-08-04,2023-08-07
143872,CUST3175,Male,21,Miscellaneous,22.35,Australia,After Nines,Curtice Advani,0.0,10.0,1,2023-07-20,2023-07-27
698632,CUST5727,Female,65,Miscellaneous,85.28,UK,Almond Choco,Husein Augar,0.0,10.0,1,2023-04-19,2023-04-25
508374,CUST8898,Female,59,Miscellaneous,57.96,Canada,Choco Coated Almonds,Kaine Padly,0.0,10.0,1,2024-01-11,2024-01-18
711319,CUST2846,Male,57,Miscellaneous,28.89,UK,Peanut Butter Cubes,Roddy Speechley,0.0,10.0,1,2023-12-27,2023-12-30
805459,CUST1968,Female,49,Miscellaneous,25.44,New Zealand,Eclairs,Ches Bonnell,0.0,10.0,1,2024-01-22,2024-01-29
678155,CUST7643,Male,63,Miscellaneous,69.04,India,85% Dark Bars,Brien Boise,0.0,10.0,1,2024-08-10,2024-08-13
362626,CUST4090,Male,20,Miscellaneous,96.36,New Zealand,Organic Choco Syrup,Brien Boise,0.0,10.0,1,2024-03-20,2024-03-24
150236,CUST8499,Female,27,Miscellaneous,74.16,Canada,White Choc,Andria Kimpton,0.0,10.0,1,2024-08-06,2024-08-12
705400,CUST1049,Male,52,Miscellaneous,8.15,New Zealand,Orange Choco,Gigi Bohling,0.0,10.0,1,2024-02-05,2024-02-12
181580,CUST1342,Male,48,Miscellaneous,9.17,Canada,Smooth Sliky Salty,Ches Bonnell,0.0,10.0,1,2024-05-04,2024-05-08
682642,CUST7410,Female,60,Miscellaneous,24.99,Canada,70% Dark Bites,Husein Augar,0.0,10.0,1,2023-06-11,2023-06-16
772830,CUST9191,Female,48,Miscellaneous,16.64,Canada,Organic Choco Syrup,Barr Faughny,0.0,10.0,1,2024-09-17,2024-09-23
